Time,Q1,Q2,T1,T2,TSP1,TSP2
3.747782659530639648e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.641119999999999379e+01,2.546169999999999689e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.757825610637664795e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.608889999999999532e+01,2.546169999999999689e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.767759203910827637e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.608889999999999532e+01,2.546169999999999689e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.780390377044677734e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.576659999999999684e+01,2.546169999999999689e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.790399260520935059e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.576659999999999684e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.800461590290069580e+02,3.057814961902474593e+00,0.000000000000000000e+00,4.544429999999999836e+01,2.546169999999999689e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.810432515144348145e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.544429999999999836e+01,2.546169999999999689e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.820392518043518066e+02,5.359234104416048083e+00,0.000000000000000000e+00,4.512199999999999989e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.830415031909942627e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.512199999999999989e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.840386524200439453e+02,7.613845081866163156e+00,0.000000000000000000e+00,4.479969999999999430e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.850560638904571533e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.479969999999999430e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.860374770164489746e+02,1.011348646318174715e+01,0.000000000000000000e+00,4.447739999999999583e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.870556554794311523e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.447739999999999583e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.882054326534271240e+02,1.093833403846337582e+01,0.000000000000000000e+00,4.415509999999999735e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.892098233699798584e+02,1.694209747481529860e+00,0.000000000000000000e+00,4.415509999999999735e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.902094013690948486e+02,8.635404386569902613e-01,0.000000000000000000e+00,4.415509999999999735e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.912087485790252686e+02,1.299579679158498635e+01,0.000000000000000000e+00,4.383279999999999887e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.922163481712341309e+02,2.548095298009087628e+00,0.000000000000000000e+00,4.383279999999999887e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.932047803401947021e+02,1.485927542723427663e+01,0.000000000000000000e+00,4.351049999999999329e+01,2.513939999999999841e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.942232038974761963e+02,4.362081892614590117e+00,0.000000000000000000e+00,4.351049999999999329e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.952005341053009033e+02,1.685517562799081404e+01,0.000000000000000000e+00,4.318819999999999482e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.962193760871887207e+02,6.312242657566280002e+00,0.000000000000000000e+00,4.318819999999999482e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.971981689929962158e+02,1.885271229586288655e+01,0.000000000000000000e+00,4.286589999999999634e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.982121777534484863e+02,8.393008598499491768e+00,0.000000000000000000e+00,4.286589999999999634e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
3.991943459510803223e+02,7.830049430980878356e+00,0.000000000000000000e+00,4.286589999999999634e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.004018304347991943e+02,1.844633423704853215e+01,0.000000000000000000e+00,4.254359999999999786e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.014080901145935059e+02,9.926873500118439608e+00,0.000000000000000000e+00,4.254359999999999786e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.025102803707122803e+02,2.143274709939206701e+01,0.000000000000000000e+00,4.222129999999999939e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.035194494724273682e+02,1.221188099180715625e+01,0.000000000000000000e+00,4.222129999999999939e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.045021989345550537e+02,1.177528471576231084e+01,0.000000000000000000e+00,4.222129999999999939e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.055195388793945312e+02,2.411609674023505079e+01,0.000000000000000000e+00,4.189899999999999380e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.065156006813049316e+02,1.423359473234676642e+01,0.000000000000000000e+00,4.189899999999999380e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.076122882366180420e+02,1.381707279883885064e+01,0.000000000000000000e+00,4.189899999999999380e+01,2.481709999999999638e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.086210570335388184e+02,2.630691915315968288e+01,0.000000000000000000e+00,4.157669999999999533e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.096040978431701660e+02,1.641197555750868986e+01,0.000000000000000000e+00,4.157669999999999533e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.106268320083618164e+02,1.608946656585715473e+01,0.000000000000000000e+00,4.157669999999999533e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.116002020835876465e+02,2.900179661495340611e+01,0.000000000000000000e+00,4.125439999999999685e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.126270775794982910e+02,1.881064495697042460e+01,0.000000000000000000e+00,4.125439999999999685e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.136048707962036133e+02,1.856533619476339325e+01,0.000000000000000000e+00,4.125439999999999685e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.146219029426574707e+02,3.110581518324111272e+01,0.000000000000000000e+00,4.093209999999999837e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.156128690242767334e+02,2.141400516508598884e+01,0.000000000000000000e+00,4.093209999999999837e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.166278686523437500e+02,2.122478893442173487e+01,0.000000000000000000e+00,4.093209999999999837e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.176468708515167236e+02,2.103482654445191002e+01,0.000000000000000000e+00,4.093209999999999837e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.186508948802947998e+02,3.376562338039354927e+01,0.000000000000000000e+00,4.060979999999999990e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.196451504230499268e+02,2.401411636790770388e+01,0.000000000000000000e+00,4.060979999999999990e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.206702198982238770e+02,2.388909889471548809e+01,0.000000000000000000e+00,4.060979999999999990e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.216940860748291016e+02,2.376422817581671509e+01,0.000000000000000000e+00,4.060979999999999990e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.229590876102447510e+02,3.455795957100726667e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.239701185226440430e+02,1.400467945222157340e+01,0.000000000000000000e+00,4.060979999999999990e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.249627780914306641e+02,3.647460679856554577e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.259682104587554932e+02,2.667629497112774928e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.269610538482666016e+02,2.661920647623086111e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.279866533279418945e+02,2.656023450614953418e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.289562423229217529e+02,2.650448313893819474e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.449479999999999791e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.299926142692565918e+02,3.906435832089067617e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.309578366279602051e+02,2.974141423530124939e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.319868381023406982e+02,2.974857608556293798e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.329908430576324463e+02,2.975556396005177007e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.339938426017761230e+02,2.976254483687901242e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.349865145683288574e+02,4.279681928314317929e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.359914565086364746e+02,2.021898450293694793e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.369946215152740479e+02,2.984741789308095150e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.380852088928222656e+02,2.985500838122868927e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.390931737422943115e+02,4.274259364429814667e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.400798170566558838e+02,3.322046329628966532e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.410945463180541992e+02,3.329293526013873361e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.420806117057800293e+02,3.336336005013011174e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.430921280384063721e+02,3.343560254660629028e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.440791695117950439e+02,3.350609704863570926e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.450841600894927979e+02,3.357787347569488645e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.461031608581542969e+02,3.365065051059268342e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.471041588783264160e+02,3.372214178919337968e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.484451568126678467e+02,3.381791586166404784e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.495081610679626465e+02,3.389383562557719642e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.505211565494537354e+02,3.396618376286529895e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.515021562576293945e+02,3.403624676202319677e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.527801597118377686e+02,3.412752176872275811e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.545471634864807129e+02,3.425372117830775665e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.559821577072143555e+02,3.435620846555255525e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.569901597499847412e+02,4.730841824865107981e+01,0.000000000000000000e+00,3.932059999999999889e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.580041592121124268e+02,2.503008760805677468e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.590161640644073486e+02,3.463787301126026108e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.599981608390808105e+02,3.470800722090744017e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.610131599903106689e+02,3.478049846028827830e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.620461711883544922e+02,3.485427612005256748e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.638321568965911865e+02,3.498183121933483619e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.648381609916687012e+02,3.505368003180527126e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.658331604003906250e+02,3.512474288957618285e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.668401756286621094e+02,3.519666391717933607e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.680421564579010010e+02,3.528250938800357517e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.690511579513549805e+02,3.535457227466606156e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.700431563854217529e+02,3.542542080282711225e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.710471639633178711e+02,3.549712702404045217e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.720341582298278809e+02,3.556761815455459441e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.730501573085784912e+02,3.564018080875896999e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.740261616706848145e+02,3.570988704030060745e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.750561592578887939e+02,3.578344946797871273e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.760221605300903320e+02,3.585244127883935050e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.770511574745178223e+02,3.592593224061036494e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.781021585464477539e+02,3.600099473716760201e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.791081562042236328e+02,3.607284308988595711e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.800971598625183105e+02,3.614347773116136153e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.811091561317443848e+02,3.621575450470948709e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.820921659469604492e+02,3.628596106571222180e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.831101624965667725e+02,3.635866637928510414e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.841131968498229980e+02,3.643030309279466650e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.851111567020416260e+02,3.650157738544012176e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.861071603298187256e+02,2.357771360454482590e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.871131591796875000e+02,4.619170100487475850e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.881331629753112793e+02,3.665320667963052159e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.894591639041900635e+02,2.614758555050345024e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.904731965065002441e+02,3.344649331300761474e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.914651589393615723e+02,3.345339737154033344e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.924811594486236572e+02,4.626568764119080868e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.934851584434509277e+02,2.390246023152977983e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.944791941642761230e+02,3.353986644953277363e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.954861598014831543e+02,3.354687493036773560e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.964751961231231689e+02,3.355375862316635249e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.974911596775054932e+02,3.356082972950485299e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.984811577796936035e+02,3.356772011629607988e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
4.994831571578979492e+02,3.357469403196838442e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.004872512817382812e+02,3.358168252707031343e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.014812552928924561e+02,3.358860079498794704e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.024792544841766357e+02,3.359554686935928913e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.035932528972625732e+02,3.360330029831436605e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.046062512397766113e+02,3.361035076677826794e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.055872504711151123e+02,3.361717852142838581e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.066002502441406250e+02,3.362422899984864699e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.075872547626495361e+02,3.363109855129746961e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.086032574176788330e+02,3.363816992977647402e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.095852575302124023e+02,3.364500465055970579e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.106022505760192871e+02,3.365208292215852026e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.115822534561157227e+02,3.365890374220398940e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.125972564220428467e+02,3.366596816284684479e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.135882570743560791e+02,3.367286552738694638e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.145892529487609863e+02,3.367983245867280573e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.155872516632080078e+02,3.368677852972535902e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.165812501907348633e+02,3.369369675947694986e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.175912902355194092e+02,3.370072663818864811e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.186592528820037842e+02,3.370815965820818150e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.196712534427642822e+02,3.371520318211107536e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.206532514095306396e+02,3.372203788795977175e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.216722908020019531e+02,3.372913040213137492e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.226522533893585205e+02,3.373595094173937525e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.236632947921752930e+02,2.089140948538031850e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.246562500000000000e+02,3.039772113662750996e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.256592555046081543e+02,4.326772890980449660e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.266532514095306396e+02,3.363462026643782821e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.277142541408538818e+02,3.364200484544783620e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.287262551784515381e+02,2.080647675570574506e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.297132503986358643e+02,3.030406256062538972e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.307282538414001465e+02,3.024569986266644150e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.317182910442352295e+02,4.324189018418829278e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.327202525138854980e+02,2.054490605981123252e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.337142546176910400e+02,3.013782261612446689e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.347242522239685059e+02,3.007974775376351317e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.357172541618347168e+02,3.002265014233620377e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.367412719726562500e+02,2.996376911821396760e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.377552556991577148e+02,2.990546505394013366e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.387432503700256348e+02,2.984865536036522826e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.397532517910003662e+02,2.979058027865918490e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.407432527542114258e+02,4.278712784965378546e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.417592539787292480e+02,2.022232980136507052e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.427402546405792236e+02,4.282514084299803869e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.438152513504028320e+02,2.068961993542937705e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.417249999999999943e+01,4.000000000000000000e+01,2.094949999999999690e+01
5.448282516002655029e+02,4.245903028699171955e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.385019999999999740e+01,4.000000000000000000e+01,2.094949999999999690e+01
